permno,adate,qdate,public_date,pe_exi,TICKER
56573,2014-12-31,2015-03-31,2015-07-31,18.334,ITW
56573,2014-12-31,2015-06-30,2015-08-31,17.008,ITW
56573,2014-12-31,2015-06-30,2015-09-30,16.561,ITW
56573,2014-12-31,2015-06-30,2015-10-31,18.499,ITW
56573,2014-12-31,2015-09-30,2015-11-30,18.500,ITW
56573,2014-12-31,2015-09-30,2015-12-31,18.244,ITW
56573,2014-12-31,2015-09-30,2016-01-31,17.730,ITW
56573,2015-12-31,2015-12-31,2016-02-29,18.372,ITW
56573,2015-12-31,2015-12-31,2016-03-31,19.969,ITW
56573,2015-12-31,2015-12-31,2016-04-30,20.374,ITW
56573,2015-12-31,2016-03-31,2016-05-31,20.351,ITW
56573,2015-12-31,2016-03-31,2016-06-30,19.992,ITW
56573,2015-12-31,2016-03-31,2016-07-31,22.150,ITW
56573,2015-12-31,2016-06-30,2016-08-31,22.132,ITW
56573,2015-12-31,2016-06-30,2016-09-30,22.317,ITW
56573,2015-12-31,2016-06-30,2016-10-31,21.149,ITW
56573,2015-12-31,2016-09-30,2016-11-30,22.843,ITW
56573,2015-12-31,2016-09-30,2016-12-31,22.347,ITW
56573,2015-12-31,2016-09-30,2017-01-31,23.212,ITW
56573,2016-12-31,2016-12-31,2017-02-28,23.160,ITW
56573,2016-12-31,2016-12-31,2017-03-31,23.240,ITW
56573,2016-12-31,2016-12-31,2017-04-30,24.226,ITW
56573,2016-12-31,2017-03-31,2017-05-31,23.734,ITW
56573,2016-12-31,2017-03-31,2017-06-30,24.076,ITW
56573,2016-12-31,2017-03-31,2017-07-31,23.649,ITW
56573,2016-12-31,2017-06-30,2017-08-31,22.251,ITW
56573,2016-12-31,2017-06-30,2017-09-30,23.942,ITW
56573,2016-12-31,2017-06-30,2017-10-31,25.327,ITW
56573,2016-12-31,2017-09-30,2017-11-30,25.959,ITW
56573,2016-12-31,2017-09-30,2017-12-31,25.590,ITW
56573,2016-12-31,2017-09-30,2018-01-31,26.637,ITW
56573,2017-12-31,2017-12-31,2018-02-28,33.218,ITW
56573,2017-12-31,2017-12-31,2018-03-31,32.235,ITW
56573,2017-12-31,2017-12-31,2018-04-30,29.222,ITW
56573,2017-12-31,2018-03-31,2018-05-31,27.529,ITW
56573,2017-12-31,2018-03-31,2018-06-30,26.540,ITW
56573,2017-12-31,2018-03-31,2018-07-31,27.458,ITW
56573,2017-12-31,2018-06-30,2018-08-31,25.251,ITW
56573,2017-12-31,2018-06-30,2018-09-30,25.658,ITW
56573,2017-12-31,2018-06-30,2018-10-31,23.195,ITW
56573,2017-12-31,2018-09-30,2018-11-30,25.054,ITW
56573,2017-12-31,2018-09-30,2018-12-31,22.827,ITW
56573,2017-12-31,2018-09-30,2019-01-31,24.741,ITW
56573,2018-12-31,2018-12-31,2019-02-28,18.958,ITW
56573,2018-12-31,2018-12-31,2019-03-31,18.886,ITW
56573,2018-12-31,2018-12-31,2019-04-30,20.478,ITW
56573,2018-12-31,2019-03-31,2019-05-31,18.594,ITW
56573,2018-12-31,2019-03-31,2019-06-30,20.081,ITW
56573,2018-12-31,2019-03-31,2019-07-31,20.537,ITW
56573,2018-12-31,2019-06-30,2019-08-31,20.115,ITW
56573,2018-12-31,2019-06-30,2019-09-30,21.005,ITW
56573,2018-12-31,2019-06-30,2019-10-31,22.628,ITW
56573,2018-12-31,2019-09-30,2019-11-30,22.968,ITW
56573,2018-12-31,2019-09-30,2019-12-31,23.667,ITW
56573,2018-12-31,2019-09-30,2020-01-31,23.054,ITW
56573,2019-12-31,2019-12-31,2020-02-29,21.677,ITW
56573,2019-12-31,2019-12-31,2020-03-31,18.362,ITW
56573,2019-12-31,2019-12-31,2020-04-30,20.995,ITW
56573,2019-12-31,2020-03-31,2020-05-31,22.368,ITW
56573,2019-12-31,2020-03-31,2020-06-30,22.678,ITW
56573,2019-12-31,2020-03-31,2020-07-31,23.994,ITW
56573,2019-12-31,2020-06-30,2020-08-31,29.009,ITW
56573,2019-12-31,2020-06-30,2020-09-30,28.372,ITW
56573,2019-12-31,2020-06-30,2020-10-31,28.764,ITW
56573,2019-12-31,2020-09-30,2020-11-30,31.983,ITW
56573,2019-12-31,2020-09-30,2020-12-31,30.891,ITW
56573,2019-12-31,2020-09-30,2021-01-31,29.426,ITW
56573,2020-12-31,2020-12-31,2021-02-28,30.495,ITW
56573,2020-12-31,2020-12-31,2021-03-31,33.412,ITW
56573,2020-12-31,2020-12-31,2021-04-30,34.760,ITW
56573,2020-12-31,2021-03-31,2021-05-31,33.251,ITW
56573,2020-12-31,2021-03-31,2021-06-30,32.075,ITW
56573,2020-12-31,2021-03-31,2021-07-31,32.521,ITW
56573,2020-12-31,2021-06-30,2021-08-31,27.688,ITW
56573,2020-12-31,2021-06-30,2021-09-30,24.570,ITW
56573,2020-12-31,2021-06-30,2021-10-31,27.095,ITW
56573,2020-12-31,2021-09-30,2021-11-30,26.994,ITW
56573,2020-12-31,2021-09-30,2021-12-31,28.698,ITW
56573,2020-12-31,2021-09-30,2022-01-31,27.200,ITW
56573,2021-12-31,2021-12-31,2022-02-28,25.422,ITW
56573,2021-12-31,2021-12-31,2022-03-31,24.606,ITW
56573,2021-12-31,2021-12-31,2022-04-30,23.162,ITW
56573,2021-12-31,2022-03-31,2022-05-31,24.450,ITW
56573,2021-12-31,2022-03-31,2022-06-30,21.416,ITW
56573,2021-12-31,2022-03-31,2022-07-31,24.414,ITW
56573,2021-12-31,2022-06-30,2022-08-31,23.112,ITW
56573,2021-12-31,2022-06-30,2022-09-30,21.429,ITW
56573,2021-12-31,2022-06-30,2022-10-31,25.330,ITW
56573,2021-12-31,2022-09-30,2022-11-30,25.967,ITW
56573,2021-12-31,2022-09-30,2022-12-31,25.148,ITW
57568,2008-12-31,2009-09-30,2010-01-31,3.498,BLL
57568,2009-12-31,2009-12-31,2010-02-28,13.245,BLL
57568,2009-12-31,2009-12-31,2010-03-31,13.083,BLL
57568,2009-12-31,2009-12-31,2010-04-30,13.042,BLL
57568,2009-12-31,2010-03-31,2010-05-31,2.890,BLL
57568,2009-12-31,2010-03-31,2010-06-30,3.100,BLL
57568,2009-12-31,2010-03-31,2010-07-31,3.418,BLL
57568,2009-12-31,2010-06-30,2010-08-31,3.194,BLL
57568,2009-12-31,2010-06-30,2010-09-30,3.351,BLL
57568,2009-12-31,2010-06-30,2010-10-31,3.665,BLL
57568,2009-12-31,2010-09-30,2010-11-30,2.905,BLL
57568,2009-12-31,2010-09-30,2010-12-31,3.000,BLL
57568,2009-12-31,2010-09-30,2011-01-31,3.136,BLL
57568,2010-12-31,2010-12-31,2011-02-28,12.196,BLL
57568,2010-12-31,2010-12-31,2011-03-31,12.111,BLL
57568,2010-12-31,2010-12-31,2011-04-30,12.605,BLL
57568,2010-12-31,2011-03-31,2011-05-31,6.445,BLL
57568,2010-12-31,2011-03-31,2011-06-30,6.274,BLL
57568,2010-12-31,2011-03-31,2011-07-31,6.330,BLL
57568,2010-12-31,2011-06-30,2011-08-31,5.738,BLL
57568,2010-12-31,2011-06-30,2011-09-30,4.955,BLL
57568,2010-12-31,2011-06-30,2011-10-31,5.522,BLL
57568,2010-12-31,2011-09-30,2011-11-30,6.502,BLL
57568,2010-12-31,2011-09-30,2011-12-31,6.613,BLL
57568,2010-12-31,2011-09-30,2012-01-31,7.270,BLL
57568,2011-12-31,2011-12-31,2012-02-29,15.182,BLL
57568,2011-12-31,2011-12-31,2012-03-31,16.242,BLL
57568,2011-12-31,2011-12-31,2012-04-30,15.818,BLL
57568,2011-12-31,2012-03-31,2012-05-31,7.513,BLL
57568,2011-12-31,2012-03-31,2012-06-30,7.716,BLL
57568,2011-12-31,2012-03-31,2012-07-31,7.812,BLL
57568,2011-12-31,2012-06-30,2012-08-31,7.809,BLL
57568,2011-12-31,2012-06-30,2012-09-30,7.835,BLL
57568,2011-12-31,2012-06-30,2012-10-31,7.931,BLL
57568,2011-12-31,2012-09-30,2012-11-30,8.432,BLL
57568,2011-12-31,2012-09-30,2012-12-31,8.443,BLL
57568,2011-12-31,2012-09-30,2013-01-31,8.400,BLL
57568,2012-12-31,2012-12-31,2013-02-28,17.280,BLL
57568,2012-12-31,2012-12-31,2013-03-31,18.514,BLL
57568,2012-12-31,2012-12-31,2013-04-30,17.167,BLL
57568,2012-12-31,2013-03-31,2013-05-31,8.702,BLL
57568,2012-12-31,2013-03-31,2013-06-30,8.375,BLL
57568,2012-12-31,2013-03-31,2013-07-31,9.030,BLL
57568,2012-12-31,2013-06-30,2013-08-31,9.960,BLL
57568,2012-12-31,2013-06-30,2013-09-30,10.063,BLL
57568,2012-12-31,2013-06-30,2013-10-31,10.962,BLL
57568,2012-12-31,2013-09-30,2013-11-30,11.009,BLL
57568,2012-12-31,2013-09-30,2013-12-31,11.379,BLL
57568,2012-12-31,2013-09-30,2014-01-31,11.275,BLL
57568,2013-12-31,2013-12-31,2014-02-28,20.352,BLL
57568,2013-12-31,2013-12-31,2014-03-31,20.077,BLL
57568,2013-12-31,2013-12-31,2014-04-30,20.582,BLL
57568,2013-12-31,2014-03-31,2014-05-31,10.371,BLL
57568,2013-12-31,2014-03-31,2014-06-30,10.770,BLL
57568,2013-12-31,2014-03-31,2014-07-31,10.526,BLL
57568,2013-12-31,2014-06-30,2014-08-31,9.567,BLL
57568,2013-12-31,2014-06-30,2014-09-30,9.443,BLL
57568,2013-12-31,2014-06-30,2014-10-31,9.616,BLL
57568,2013-12-31,2014-09-30,2014-11-30,9.289,BLL
57568,2013-12-31,2014-09-30,2014-12-31,9.442,BLL
57568,2013-12-31,2014-09-30,2015-01-31,8.771,BLL
57568,2014-12-31,2014-12-31,2015-02-28,21.730,BLL
57568,2014-12-31,2014-12-31,2015-03-31,21.406,BLL
57568,2014-12-31,2014-12-31,2015-04-30,22.245,BLL
57568,2014-12-31,2015-03-31,2015-05-31,12.677,BLL
57568,2014-12-31,2015-03-31,2015-06-30,12.527,BLL
57568,2014-12-31,2015-03-31,2015-07-31,12.114,BLL
57568,2014-12-31,2015-06-30,2015-08-31,11.523,BLL
57568,2014-12-31,2015-06-30,2015-09-30,10.874,BLL
57568,2014-12-31,2015-06-30,2015-10-31,11.976,BLL
57568,2014-12-31,2015-09-30,2015-11-30,16.220,BLL
57568,2014-12-31,2015-09-30,2015-12-31,16.993,BLL
57568,2014-12-31,2015-09-30,2016-01-31,15.614,BLL
57568,2015-12-31,2015-12-31,2016-02-29,33.281,BLL
57568,2015-12-31,2015-12-31,2016-03-31,35.824,BLL
57568,2015-12-31,2015-12-31,2016-04-30,35.869,BLL
57568,2015-12-31,2016-03-31,2016-05-31,38.457,BLL
57568,2015-12-31,2016-03-31,2016-06-30,38.452,BLL
57568,2015-12-31,2016-03-31,2016-07-31,37.590,BLL
57568,2015-12-31,2016-06-30,2016-08-31,20.305,BLL
57568,2015-12-31,2016-06-30,2016-09-30,21.013,BLL
57568,2015-12-31,2016-06-30,2016-10-31,19.762,BLL
57568,2015-12-31,2016-09-30,2016-11-30,21.569,BLL
57568,2015-12-31,2016-09-30,2016-12-31,21.572,BLL
57568,2015-12-31,2016-09-30,2017-01-31,21.914,BLL
57568,2016-12-31,2016-12-31,2017-02-28,45.110,BLL
57568,2016-12-31,2016-12-31,2017-03-31,45.558,BLL
57568,2016-12-31,2016-12-31,2017-04-30,47.172,BLL
57568,2016-12-31,2017-03-31,2017-05-31,13.864,BLL
57568,2016-12-31,2017-03-31,2017-06-30,14.308,BLL
57568,2016-12-31,2017-03-31,2017-07-31,14.203,BLL
57568,2016-12-31,2017-06-30,2017-08-31,57.129,BLL
57568,2016-12-31,2017-06-30,2017-09-30,59.000,BLL
57568,2016-12-31,2017-06-30,2017-10-31,61.329,BLL
57568,2016-12-31,2017-09-30,2017-11-30,53.570,BLL
57568,2016-12-31,2017-09-30,2017-12-31,50.805,BLL
57568,2016-12-31,2017-09-30,2018-01-31,51.383,BLL
57568,2017-12-31,2017-12-31,2018-02-28,38.048,BLL
57568,2017-12-31,2017-12-31,2018-03-31,37.819,BLL
57568,2017-12-31,2017-12-31,2018-04-30,38.181,BLL
57568,2017-12-31,2018-03-31,2018-05-31,30.537,BLL
57568,2017-12-31,2018-03-31,2018-06-30,29.380,BLL
57568,2017-12-31,2018-03-31,2018-07-31,32.207,BLL
57568,2017-12-31,2018-06-30,2018-08-31,33.238,BLL
57568,2017-12-31,2018-06-30,2018-09-30,34.913,BLL
57568,2017-12-31,2018-06-30,2018-10-31,35.556,BLL
57568,2017-12-31,2018-09-30,2018-11-30,37.489,BLL
57568,2017-12-31,2018-09-30,2018-12-31,35.099,BLL
57568,2017-12-31,2018-09-30,2019-01-31,39.908,BLL
57568,2018-12-31,2018-12-31,2019-02-28,42.465,BLL
57568,2018-12-31,2018-12-31,2019-03-31,44.853,BLL
57568,2018-12-31,2018-12-31,2019-04-30,46.465,BLL
57568,2018-12-31,2019-03-31,2019-05-31,47.589,BLL
57568,2018-12-31,2019-03-31,2019-06-30,54.256,BLL
57568,2018-12-31,2019-03-31,2019-07-31,55.411,BLL
57568,2018-12-31,2019-06-30,2019-08-31,52.556,BLL
57568,2018-12-31,2019-06-30,2019-09-30,47.588,BLL
57568,2018-12-31,2019-06-30,2019-10-31,45.732,BLL
57568,2018-12-31,2019-09-30,2019-11-30,40.528,BLL
57568,2018-12-31,2019-09-30,2019-12-31,39.675,BLL
57568,2018-12-31,2019-09-30,2020-01-31,44.282,BLL
57568,2019-12-31,2019-12-31,2020-02-29,42.446,BLL
57568,2019-12-31,2019-12-31,2020-03-31,38.952,BLL
57568,2019-12-31,2019-12-31,2020-04-30,39.512,BLL
57568,2019-12-31,2020-03-31,2020-05-31,50.900,BLL
57568,2019-12-31,2020-03-31,2020-06-30,49.636,BLL
57568,2019-12-31,2020-03-31,2020-07-31,52.593,BLL
57568,2019-12-31,2020-06-30,2020-08-31,73.064,BLL
57568,2019-12-31,2020-06-30,2020-09-30,75.564,BLL
57568,2019-12-31,2020-06-30,2020-10-31,80.909,BLL
57568,2019-12-31,2020-09-30,2020-11-30,61.545,BLL
57568,2019-12-31,2020-09-30,2020-12-31,59.731,BLL
57568,2019-12-31,2020-09-30,2021-01-31,56.423,BLL
57568,2020-12-31,2020-12-31,2021-02-28,48.517,BLL
57568,2020-12-31,2020-12-31,2021-03-31,48.148,BLL
57568,2020-12-31,2020-12-31,2021-04-30,53.205,BLL
57568,2020-12-31,2021-03-31,2021-05-31,36.035,BLL
57568,2020-12-31,2021-03-31,2021-06-30,35.535,BLL
57568,2020-12-31,2021-03-31,2021-07-31,35.474,BLL
57568,2020-12-31,2021-06-30,2021-08-31,36.908,BLL
57568,2020-12-31,2021-06-30,2021-09-30,34.604,BLL
57568,2020-12-31,2021-06-30,2021-10-31,35.185,BLL
57568,2020-12-31,2021-09-30,2021-11-30,38.457,BLL
57568,2020-12-31,2021-09-30,2021-12-31,39.617,BLL
57568,2020-12-31,2021-09-30,2022-01-31,39.959,BLL
57568,2021-12-31,2021-12-31,2022-02-28,33.864,BLL
57568,2021-12-31,2021-12-31,2022-03-31,33.962,BLL
57568,2021-12-31,2021-12-31,2022-04-30,30.626,BLL
57568,2021-12-31,2022-03-31,2022-05-31,20.728,BLL
57568,2021-12-31,2022-03-31,2022-06-30,20.108,BLL
57568,2021-12-31,2022-03-31,2022-07-31,21.468,BLL
57568,2021-12-31,2022-06-30,2022-08-31,24.478,BALL
57568,2021-12-31,2022-06-30,2022-09-30,21.193,BALL
57568,2021-12-31,2022-06-30,2022-10-31,21.662,BALL
57568,2021-12-31,2022-09-30,2022-11-30,18.882,BALL
57568,2021-12-31,2022-09-30,2022-12-31,17.219,BALL
57665,2009-05-31,2009-11-30,2010-01-31,5.313,NKE
57665,2009-05-31,2009-11-30,2010-02-28,5.633,NKE
57665,2009-05-31,2009-11-30,2010-03-31,6.125,NKE
57665,2009-05-31,2010-02-28,2010-04-30,5.407,NKE
57665,2009-05-31,2010-02-28,2010-05-31,5.155,NKE
57665,2009-05-31,2010-02-28,2010-06-30,4.811,NKE
57665,2010-05-31,2010-05-31,2010-07-31,19.078,NKE
57665,2010-05-31,2010-05-31,2010-08-31,18.135,NKE
57665,2010-05-31,2010-05-31,2010-09-30,20.762,NKE
57665,2010-05-31,2010-08-31,2010-10-31,5.128,NKE
57665,2010-05-31,2010-08-31,2010-11-30,5.424,NKE
57665,2010-05-31,2010-08-31,2010-12-31,5.379,NKE
57665,2010-05-31,2010-11-30,2011-01-31,4.969,NKE
57665,2010-05-31,2010-11-30,2011-02-28,5.363,NKE
57665,2010-05-31,2010-11-30,2011-03-31,4.560,NKE
57665,2010-05-31,2011-02-28,2011-04-30,4.877,NKE
57665,2010-05-31,2011-02-28,2011-05-31,5.003,NKE
57665,2010-05-31,2011-02-28,2011-06-30,5.331,NKE
57665,2011-05-31,2011-05-31,2011-07-31,20.535,NKE
57665,2011-05-31,2011-05-31,2011-08-31,19.738,NKE
57665,2011-05-31,2011-05-31,2011-09-30,19.478,NKE
57665,2011-05-31,2011-08-31,2011-10-31,5.180,NKE
57665,2011-05-31,2011-08-31,2011-11-30,5.171,NKE
57665,2011-05-31,2011-08-31,2011-12-31,5.181,NKE
57665,2011-05-31,2011-11-30,2012-01-31,5.485,NKE
57665,2011-05-31,2011-11-30,2012-02-29,5.692,NKE
57665,2011-05-31,2011-11-30,2012-03-31,5.719,NKE
57665,2011-05-31,2012-02-29,2012-04-30,5.731,NKE
57665,2011-05-31,2012-02-29,2012-05-31,5.542,NKE
57665,2011-05-31,2012-02-29,2012-06-30,4.497,NKE
57665,2012-05-31,2012-05-31,2012-07-31,19.736,NKE
57665,2012-05-31,2012-05-31,2012-08-31,20.584,NKE
57665,2012-05-31,2012-05-31,2012-09-30,20.066,NKE
57665,2012-05-31,2012-08-31,2012-10-31,4.850,NKE
57665,2012-05-31,2012-08-31,2012-11-30,5.174,NKE
57665,2012-05-31,2012-08-31,2012-12-31,5.478,NKE
57665,2012-05-31,2012-11-30,2013-01-31,5.595,NKE
57665,2012-05-31,2012-11-30,2013-02-28,5.638,NKE
57665,2012-05-31,2012-11-30,2013-03-31,6.109,NKE
57665,2012-05-31,2013-02-28,2013-04-30,12.569,NKE
57665,2012-05-31,2013-02-28,2013-05-31,12.186,NKE
57665,2012-05-31,2013-02-28,2013-06-30,12.585,NKE
57665,2013-05-31,2013-05-31,2013-07-31,23.390,NKE
57665,2013-05-31,2013-05-31,2013-08-31,23.353,NKE
57665,2013-05-31,2013-05-31,2013-09-30,27.004,NKE
57665,2013-05-31,2013-08-31,2013-10-31,12.973,NKE
57665,2013-05-31,2013-08-31,2013-11-30,13.551,NKE
57665,2013-05-31,2013-08-31,2013-12-31,13.466,NKE
57665,2013-05-31,2013-11-30,2014-01-31,12.432,NKE
57665,2013-05-31,2013-11-30,2014-02-28,13.362,NKE
57665,2013-05-31,2013-11-30,2014-03-31,12.604,NKE
57665,2013-05-31,2014-02-28,2014-04-30,12.364,NKE
57665,2013-05-31,2014-02-28,2014-05-31,13.036,NKE
57665,2013-05-31,2014-02-28,2014-06-30,13.144,NKE
57665,2014-05-31,2014-05-31,2014-07-31,25.970,NKE
57665,2014-05-31,2014-05-31,2014-08-31,26.448,NKE
57665,2014-05-31,2014-05-31,2014-09-30,30.034,NKE
57665,2014-05-31,2014-08-31,2014-10-31,14.481,NKE
57665,2014-05-31,2014-08-31,2014-11-30,15.466,NKE
57665,2014-05-31,2014-08-31,2014-12-31,14.977,NKE
57665,2014-05-31,2014-11-30,2015-01-31,13.728,NKE
57665,2014-05-31,2014-11-30,2015-02-28,14.452,NKE
57665,2014-05-31,2014-11-30,2015-03-31,14.930,NKE
57665,2014-05-31,2015-02-28,2015-04-30,14.120,NKE
57665,2014-05-31,2015-02-28,2015-05-31,14.524,NKE
57665,2014-05-31,2015-02-28,2015-06-30,15.431,NKE
57665,2015-05-31,2015-05-31,2015-07-31,31.141,NKE
57665,2015-05-31,2015-05-31,2015-08-31,30.203,NKE
57665,2015-05-31,2015-05-31,2015-09-30,33.235,NKE
57665,2015-05-31,2015-08-31,2015-10-31,16.586,NKE
57665,2015-05-31,2015-08-31,2015-11-30,16.744,NKE
57665,2015-05-31,2015-08-31,2015-12-31,15.823,NKE
57665,2015-05-31,2015-11-30,2016-01-31,15.088,NKE
57665,2015-05-31,2015-11-30,2016-02-29,14.985,NKE
57665,2015-05-31,2015-11-30,2016-03-31,14.956,NKE
57665,2015-05-31,2016-02-29,2016-04-30,27.287,NKE
57665,2015-05-31,2016-02-29,2016-05-31,25.565,NKE
57665,2015-05-31,2016-02-29,2016-06-30,25.556,NKE
57665,2016-05-31,2016-05-31,2016-07-31,25.694,NKE
57665,2016-05-31,2016-05-31,2016-08-31,26.685,NKE
57665,2016-05-31,2016-05-31,2016-09-30,24.375,NKE
57665,2016-05-31,2016-08-31,2016-10-31,22.604,NKE
57665,2016-05-31,2016-08-31,2016-11-30,22.554,NKE
57665,2016-05-31,2016-08-31,2016-12-31,22.896,NKE
57665,2016-05-31,2016-11-30,2017-01-31,23.304,NKE
57665,2016-05-31,2016-11-30,2017-02-28,25.181,NKE
57665,2016-05-31,2016-11-30,2017-03-31,24.551,NKE
57665,2016-05-31,2017-02-28,2017-04-30,23.088,NKE
57665,2016-05-31,2017-02-28,2017-05-31,22.079,NKE
57665,2016-05-31,2017-02-28,2017-06-30,24.583,NKE
57665,2017-05-31,2017-05-31,2017-07-31,23.526,NKE
57665,2017-05-31,2017-05-31,2017-08-31,21.040,NKE
57665,2017-05-31,2017-05-31,2017-09-30,20.657,NKE
57665,2017-05-31,2017-08-31,2017-10-31,23.400,NKE
57665,2017-05-31,2017-08-31,2017-11-30,25.711,NKE
57665,2017-05-31,2017-08-31,2017-12-31,26.617,NKE
57665,2017-05-31,2017-11-30,2018-01-31,29.532,NKE
57665,2017-05-31,2017-11-30,2018-02-28,29.017,NKE
57665,2017-05-31,2017-11-30,2018-03-31,28.762,NKE
57665,2017-05-31,2018-02-28,2018-04-30,63.324,NKE
57665,2017-05-31,2018-02-28,2018-05-31,66.481,NKE
57665,2017-05-31,2018-02-28,2018-06-30,73.778,NKE
57665,2018-05-31,2018-05-31,2018-07-31,65.735,NKE
57665,2018-05-31,2018-05-31,2018-08-31,70.256,NKE
57665,2018-05-31,2018-05-31,2018-09-30,72.410,NKE
57665,2018-05-31,2018-08-31,2018-10-31,60.032,NKE
57665,2018-05-31,2018-08-31,2018-11-30,60.096,NKE
57665,2018-05-31,2018-08-31,2018-12-31,59.312,NKE
57665,2018-05-31,2018-11-30,2019-01-31,62.504,NKE
57665,2018-05-31,2018-11-30,2019-02-28,65.443,NKE
57665,2018-05-31,2018-11-30,2019-03-31,64.282,NKE
57665,2018-05-31,2019-02-28,2019-04-30,34.309,NKE
57665,2018-05-31,2019-02-28,2019-05-31,30.133,NKE
57665,2018-05-31,2019-02-28,2019-06-30,32.793,NKE
57665,2019-05-31,2019-05-31,2019-07-31,34.550,NKE
57665,2019-05-31,2019-05-31,2019-08-31,33.936,NKE
57665,2019-05-31,2019-05-31,2019-09-30,37.719,NKE
57665,2019-05-31,2019-08-31,2019-10-31,33.414,NKE
57665,2019-05-31,2019-08-31,2019-11-30,34.884,NKE
57665,2019-05-31,2019-08-31,2019-12-31,37.802,NKE
57665,2019-05-31,2019-11-30,2020-01-31,33.671,NKE
57665,2019-05-31,2019-11-30,2020-02-29,31.252,NKE
57665,2019-05-31,2019-11-30,2020-03-31,28.930,NKE
57665,2019-05-31,2020-02-29,2020-04-30,32.170,NKE
57665,2019-05-31,2020-02-29,2020-05-31,36.376,NKE
57665,2019-05-31,2020-02-29,2020-06-30,36.181,NKE
57665,2020-05-31,2020-05-31,2020-07-31,61.006,NKE
57665,2020-05-31,2020-05-31,2020-08-31,69.931,NKE
57665,2020-05-31,2020-05-31,2020-09-30,78.463,NKE
57665,2020-05-31,2020-08-31,2020-10-31,71.904,NKE
57665,2020-05-31,2020-08-31,2020-11-30,80.659,NKE
57665,2020-05-31,2020-08-31,2020-12-31,84.713,NKE
57665,2020-05-31,2020-11-30,2021-01-31,76.337,NKE
57665,2020-05-31,2020-11-30,2021-02-28,77.017,NKE
57665,2020-05-31,2020-11-30,2021-03-31,75.937,NKE
57665,2020-05-31,2021-02-28,2021-04-30,62.853,NKE
57665,2020-05-31,2021-02-28,2021-05-31,64.673,NKE
57665,2020-05-31,2021-02-28,2021-06-30,73.218,NKE
57665,2021-05-31,2021-05-31,2021-07-31,47.053,NKE
57665,2021-05-31,2021-05-31,2021-08-31,46.275,NKE
57665,2021-05-31,2021-05-31,2021-09-30,40.795,NKE
57665,2021-05-31,2021-08-31,2021-10-31,44.374,NKE
57665,2021-05-31,2021-08-31,2021-11-30,44.891,NKE
57665,2021-05-31,2021-08-31,2021-12-31,44.210,NKE
57665,2021-05-31,2021-11-30,2022-01-31,38.864,NKE
57665,2021-05-31,2021-11-30,2022-02-28,35.840,NKE
57665,2021-05-31,2021-11-30,2022-03-31,35.318,NKE
57665,2021-05-31,2022-02-28,2022-04-30,32.989,NKE
57665,2021-05-31,2022-02-28,2022-05-31,31.442,NKE
57665,2021-05-31,2022-02-28,2022-06-30,27.037,NKE
57665,2022-05-31,2022-05-31,2022-07-31,30.645,NKE
57665,2022-05-31,2022-05-31,2022-08-31,28.387,NKE
57665,2022-05-31,2022-05-31,2022-09-30,22.165,NKE
57665,2022-05-31,2022-08-31,2022-10-31,26.255,NKE
57665,2022-05-31,2022-08-31,2022-11-30,31.074,NKE
57665,2022-05-31,2022-08-31,2022-12-31,33.147,NKE
57809,2009-10-31,2009-10-31,2010-01-31,-11.853,NDSN
57809,2009-10-31,2009-10-31,2010-02-28,-13.795,NDSN
57809,2009-10-31,2010-01-31,2010-03-31,-7.861,NDSN
57809,2009-10-31,2010-01-31,2010-04-30,-8.313,NDSN
57809,2009-10-31,2010-01-31,2010-05-31,-7.712,NDSN
57809,2009-10-31,2010-04-30,2010-06-30,-7.418,NDSN
57809,2009-10-31,2010-04-30,2010-07-31,-8.340,NDSN
57809,2009-10-31,2010-04-30,2010-08-31,-8.488,NDSN
57809,2009-10-31,2010-07-31,2010-09-30,-12.838,NDSN
57809,2009-10-31,2010-07-31,2010-10-31,-13.592,NDSN
57809,2009-10-31,2010-07-31,2010-11-30,-13.838,NDSN
57809,2010-10-31,2010-10-31,2010-12-31,18.713,NDSN
57809,2010-10-31,2010-10-31,2011-01-31,18.800,NDSN
57809,2010-10-31,2010-10-31,2011-02-28,22.181,NDSN
57809,2010-10-31,2011-01-31,2011-03-31,10.575,NDSN
57809,2010-10-31,2011-01-31,2011-04-30,10.472,NDSN
57809,2010-10-31,2011-01-31,2011-05-31,9.563,NDSN
57809,2010-10-31,2011-04-30,2011-06-30,17.167,NDSN
57809,2010-10-31,2011-04-30,2011-07-31,15.972,NDSN
57809,2010-10-31,2011-04-30,2011-08-31,13.740,NDSN
57809,2010-10-31,2011-07-31,2011-09-30,12.342,NDSN
57809,2010-10-31,2011-07-31,2011-10-31,14.401,NDSN
57809,2010-10-31,2011-07-31,2011-11-30,14.615,NDSN
57809,2011-10-31,2011-10-31,2011-12-31,12.671,NDSN
57809,2011-10-31,2011-10-31,2012-01-31,13.951,NDSN
57809,2011-10-31,2011-10-31,2012-02-29,16.914,NDSN
57809,2011-10-31,2012-01-31,2012-03-31,17.250,NDSN
57809,2011-10-31,2012-01-31,2012-04-30,17.057,NDSN
57809,2011-10-31,2012-01-31,2012-05-31,16.965,NDSN
57809,2011-10-31,2012-04-30,2012-06-30,17.040,NDSN
57809,2011-10-31,2012-04-30,2012-07-31,17.030,NDSN
57809,2011-10-31,2012-04-30,2012-08-31,19.538,NDSN
57809,2011-10-31,2012-07-31,2012-09-30,18.183,NDSN
