gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,dvy,costat
002991,2001-03-31,2001,1,INDL,C,D,STD,CVX,USD,2001Q1,2001Q1,417.0000,A
002991,2001-06-30,2001,2,INDL,C,D,STD,CVX,USD,2001Q2,2001Q2,834.0000,A
002991,2001-09-30,2001,3,INDL,C,D,STD,CVX,USD,2001Q3,2001Q3,1255.0000,A
002991,2001-12-31,2001,4,INDL,C,D,STD,CVX,USD,2001Q4,2001Q4,2739.0000,A
002991,2002-03-31,2002,1,INDL,C,D,STD,CVX,USD,2002Q1,2002Q1,747.0000,A
002991,2002-06-30,2002,2,INDL,C,D,STD,CVX,USD,2002Q2,2002Q2,1494.0000,A
002991,2002-09-30,2002,3,INDL,C,D,STD,CVX,USD,2002Q3,2002Q3,2242.0000,A
002991,2002-12-31,2002,4,INDL,C,D,STD,CVX,USD,2002Q4,2002Q4,2965.0000,A
002991,2003-03-31,2003,1,INDL,C,D,STD,CVX,USD,2003Q1,2003Q1,743.0000,A
002991,2003-06-30,2003,2,INDL,C,D,STD,CVX,USD,2003Q2,2003Q2,1485.0000,A
002991,2003-09-30,2003,3,INDL,C,D,STD,CVX,USD,2003Q3,2003Q3,2261.0000,A
002991,2003-12-31,2003,4,INDL,C,D,STD,CVX,USD,2003Q4,2003Q4,3033.0000,A
002991,2004-03-31,2004,1,INDL,C,D,STD,CVX,USD,2004Q1,2004Q1,775.0000,A
002991,2004-06-30,2004,2,INDL,C,D,STD,CVX,USD,2004Q2,2004Q2,1550.0000,A
002991,2004-09-30,2004,3,INDL,C,D,STD,CVX,USD,2004Q3,2004Q3,2395.0000,A
002991,2004-12-31,2004,4,INDL,C,D,STD,CVX,USD,2004Q4,2004Q4,3236.0000,A
002991,2005-03-31,2005,1,INDL,C,D,STD,CVX,USD,2005Q1,2005Q1,836.0000,A
002991,2005-06-30,2005,2,INDL,C,D,STD,CVX,USD,2005Q2,2005Q2,1770.0000,A
002991,2005-09-30,2005,3,INDL,C,D,STD,CVX,USD,2005Q3,2005Q3,2778.0000,A
002991,2005-12-31,2005,4,INDL,C,D,STD,CVX,USD,2005Q4,2005Q4,3778.0000,A
002991,2006-03-31,2006,1,INDL,C,D,STD,CVX,USD,2006Q1,2006Q1,996.0000,A
002991,2006-06-30,2006,2,INDL,C,D,STD,CVX,USD,2006Q2,2006Q2,2140.0000,A
002991,2006-09-30,2006,3,INDL,C,D,STD,CVX,USD,2006Q3,2006Q3,3274.0000,A
002991,2006-12-31,2006,4,INDL,C,D,STD,CVX,USD,2006Q4,2006Q4,4396.0000,A
002991,2007-03-31,2007,1,INDL,C,D,STD,CVX,USD,2007Q1,2007Q1,1117.0000,A
002991,2007-06-30,2007,2,INDL,C,D,STD,CVX,USD,2007Q2,2007Q2,2352.0000,A
002991,2007-09-30,2007,3,INDL,C,D,STD,CVX,USD,2007Q3,2007Q3,3577.0000,A
002991,2007-12-31,2007,4,INDL,C,D,STD,CVX,USD,2007Q4,2007Q4,4791.0000,A
002991,2008-03-31,2008,1,INDL,C,D,STD,CVX,USD,2008Q1,2008Q1,1202.0000,A
002991,2008-06-30,2008,2,INDL,C,D,STD,CVX,USD,2008Q2,2008Q2,2538.0000,A
002991,2008-09-30,2008,3,INDL,C,D,STD,CVX,USD,2008Q3,2008Q3,3861.0000,A
002991,2008-12-31,2008,4,INDL,C,D,STD,CVX,USD,2008Q4,2008Q4,5162.0000,A
002991,2009-03-31,2009,1,INDL,C,D,STD,CVX,USD,2009Q1,2009Q1,1295.0000,A
002991,2009-06-30,2009,2,INDL,C,D,STD,CVX,USD,2009Q2,2009Q2,2590.0000,A
002991,2009-09-30,2009,3,INDL,C,D,STD,CVX,USD,2009Q3,2009Q3,3945.0000,A
002991,2009-12-31,2009,4,INDL,C,D,STD,CVX,USD,2009Q4,2009Q4,5302.0000,A
002991,2010-03-31,2010,1,INDL,C,D,STD,CVX,USD,2010Q1,2010Q1,1357.0000,A
002991,2010-06-30,2010,2,INDL,C,D,STD,CVX,USD,2010Q2,2010Q2,2794.0000,A
002991,2010-09-30,2010,3,INDL,C,D,STD,CVX,USD,2010Q3,2010Q3,4233.0000,A
002991,2010-12-31,2010,4,INDL,C,D,STD,CVX,USD,2010Q4,2010Q4,5674.0000,A
002991,2011-03-31,2011,1,INDL,C,D,STD,CVX,USD,2011Q1,2011Q1,1436.0000,A
002991,2011-06-30,2011,2,INDL,C,D,STD,CVX,USD,2011Q2,2011Q2,2992.0000,A
002991,2011-09-30,2011,3,INDL,C,D,STD,CVX,USD,2011Q3,2011Q3,4541.0000,A
002991,2011-12-31,2011,4,INDL,C,D,STD,CVX,USD,2011Q4,2011Q4,6139.0000,A
002991,2012-03-31,2012,1,INDL,C,D,STD,CVX,USD,2012Q1,2012Q1,1590.0000,A
002991,2012-06-30,2012,2,INDL,C,D,STD,CVX,USD,2012Q2,2012Q2,3348.0000,A
002991,2012-09-30,2012,3,INDL,C,D,STD,CVX,USD,2012Q3,2012Q3,5099.0000,A
002991,2012-12-31,2012,4,INDL,C,D,STD,CVX,USD,2012Q4,2012Q4,6844.0000,A
002991,2013-03-31,2013,1,INDL,C,D,STD,CVX,USD,2013Q1,2013Q1,1735.0000,A
002991,2013-06-30,2013,2,INDL,C,D,STD,CVX,USD,2013Q2,2013Q2,3656.0000,A
002991,2013-09-30,2013,3,INDL,C,D,STD,CVX,USD,2013Q3,2013Q3,5571.0000,A
002991,2013-12-31,2013,4,INDL,C,D,STD,CVX,USD,2013Q4,2013Q4,7474.0000,A
002991,2014-03-31,2014,1,INDL,C,D,STD,CVX,USD,2014Q1,2014Q1,1895.0000,A
002991,2014-06-30,2014,2,INDL,C,D,STD,CVX,USD,2014Q2,2014Q2,3914.0000,A
002991,2014-09-30,2014,3,INDL,C,D,STD,CVX,USD,2014Q3,2014Q3,5926.0000,A
002991,2014-12-31,2014,4,INDL,C,D,STD,CVX,USD,2014Q4,2014Q4,7928.0000,A
002991,2015-03-31,2015,1,INDL,C,D,STD,CVX,USD,2015Q1,2015Q1,1997.0000,A
002991,2015-06-30,2015,2,INDL,C,D,STD,CVX,USD,2015Q2,2015Q2,3994.0000,A
002991,2015-09-30,2015,3,INDL,C,D,STD,CVX,USD,2015Q3,2015Q3,5993.0000,A
002991,2015-12-31,2015,4,INDL,C,D,STD,CVX,USD,2015Q4,2015Q4,7992.0000,A
002991,2016-03-31,2016,1,INDL,C,D,STD,CVX,USD,2016Q1,2016Q1,2000.0000,A
002991,2016-06-30,2016,2,INDL,C,D,STD,CVX,USD,2016Q2,2016Q2,4002.0000,A
002991,2016-09-30,2016,3,INDL,C,D,STD,CVX,USD,2016Q3,2016Q3,6007.0000,A
002991,2016-12-31,2016,4,INDL,C,D,STD,CVX,USD,2016Q4,2016Q4,8032.0000,A
002991,2017-03-31,2017,1,INDL,C,D,STD,CVX,USD,2017Q1,2017Q1,2029.0000,A
002991,2017-06-30,2017,2,INDL,C,D,STD,CVX,USD,2017Q2,2017Q2,4061.0000,A
002991,2017-09-30,2017,3,INDL,C,D,STD,CVX,USD,2017Q3,2017Q3,6093.0000,A
002991,2017-12-31,2017,4,INDL,C,D,STD,CVX,USD,2017Q4,2017Q4,8132.0000,A
002991,2018-03-31,2018,1,INDL,C,D,STD,CVX,USD,2018Q1,2018Q1,2124.0000,A
002991,2018-06-30,2018,2,INDL,C,D,STD,CVX,USD,2018Q2,2018Q2,4253.0000,A
002991,2018-09-30,2018,3,INDL,C,D,STD,CVX,USD,2018Q3,2018Q3,6382.0000,A
002991,2018-12-31,2018,4,INDL,C,D,STD,CVX,USD,2018Q4,2018Q4,8502.0000,A
002991,2019-03-31,2019,1,INDL,C,D,STD,CVX,USD,2019Q1,2019Q1,2244.0000,A
002991,2019-06-30,2019,2,INDL,C,D,STD,CVX,USD,2019Q2,2019Q2,4494.0000,A
002991,2019-09-30,2019,3,INDL,C,D,STD,CVX,USD,2019Q3,2019Q3,6731.0000,A
002991,2019-12-31,2019,4,INDL,C,D,STD,CVX,USD,2019Q4,2019Q4,8959.0000,A
002991,2020-03-31,2020,1,INDL,C,D,STD,CVX,USD,2020Q1,2020Q1,2402.0000,A
002991,2020-06-30,2020,2,INDL,C,D,STD,CVX,USD,2020Q2,2020Q2,4796.0000,A
002991,2020-09-30,2020,3,INDL,C,D,STD,CVX,USD,2020Q3,2020Q3,7186.0000,A
002991,2020-12-31,2020,4,INDL,C,D,STD,CVX,USD,2020Q4,2020Q4,9651.0000,A
002991,2021-03-31,2021,1,INDL,C,D,STD,CVX,USD,2021Q1,2021Q1,2468.0000,A
002991,2021-06-30,2021,2,INDL,C,D,STD,CVX,USD,2021Q2,2021Q2,5041.0000,A
002991,2021-09-30,2021,3,INDL,C,D,STD,CVX,USD,2021Q3,2021Q3,7612.0000,A
002991,2021-12-31,2021,4,INDL,C,D,STD,CVX,USD,2021Q4,2021Q4,10179.0000,A
002991,2022-03-31,2022,1,INDL,C,D,STD,CVX,USD,2022Q1,2022Q1,2746.0000,A
002991,2022-06-30,2022,2,INDL,C,D,STD,CVX,USD,2022Q2,2022Q2,5512.0000,A
002991,2022-09-30,2022,3,INDL,C,D,STD,CVX,USD,2022Q3,2022Q3,8255.0000,A
002991,2022-12-31,2022,4,INDL,C,D,STD,CVX,USD,2022Q4,2022Q4,10968.0000,A
002991,2023-03-31,2023,1,INDL,C,D,STD,CVX,USD,2023Q1,2023Q1,2857.0000,A
003026,2000-03-31,2000,1,INDL,C,D,STD,CHD,USD,2000Q1,2000Q1,2.7180,A
003026,2000-06-30,2000,2,INDL,C,D,STD,CHD,USD,2000Q2,2000Q2,5.3920,A
003026,2000-09-30,2000,3,INDL,C,D,STD,CHD,USD,2000Q3,2000Q3,8.0710,A
003026,2000-12-31,2000,4,INDL,C,D,STD,CHD,USD,2000Q4,2000Q4,10.7440,A
003026,2001-03-31,2001,1,INDL,C,D,STD,CHD,USD,2001Q1,2001Q1,2.6990,A
003026,2001-06-30,2001,2,INDL,C,D,STD,CHD,USD,2001Q2,2001Q2,5.4180,A
003026,2001-09-30,2001,3,INDL,C,D,STD,CHD,USD,2001Q3,2001Q3,8.3420,A
003026,2001-12-31,2001,4,INDL,C,D,STD,CHD,USD,2001Q4,2001Q4,11.2750,A
003026,2002-03-31,2002,1,INDL,C,D,STD,CHD,USD,2002Q1,2002Q1,2.9420,A
003026,2002-06-30,2002,2,INDL,C,D,STD,CHD,USD,2002Q2,2002Q2,5.9120,A
003026,2002-09-30,2002,3,INDL,C,D,STD,CHD,USD,2002Q3,2002Q3,8.8970,A
003026,2002-12-31,2002,4,INDL,C,D,STD,CHD,USD,2002Q4,2002Q4,11.8880,A
003026,2003-03-31,2003,1,INDL,C,D,STD,CHD,USD,2003Q1,2003Q1,2.9950,A
003026,2003-06-30,2003,2,INDL,C,D,STD,CHD,USD,2003Q2,2003Q2,6.0350,A
003026,2003-09-30,2003,3,INDL,C,D,STD,CHD,USD,2003Q3,2003Q3,9.2580,A
003026,2003-12-31,2003,4,INDL,C,D,STD,CHD,USD,2003Q4,2003Q4,12.4950,A
003026,2004-03-31,2004,1,INDL,C,D,STD,CHD,USD,2004Q1,2004Q1,3.2680,A
003026,2004-06-30,2004,2,INDL,C,D,STD,CHD,USD,2004Q2,2004Q2,6.5530,A
003026,2004-09-30,2004,3,INDL,C,D,STD,CHD,USD,2004Q3,2004Q3,10.2610,A
003026,2004-12-31,2004,4,INDL,C,D,STD,CHD,USD,2004Q4,2004Q4,14.0050,A
003026,2005-03-31,2005,1,INDL,C,D,STD,CHD,USD,2005Q1,2005Q1,3.7980,A
003026,2005-06-30,2005,2,INDL,C,D,STD,CHD,USD,2005Q2,2005Q2,7.6080,A
003026,2005-09-30,2005,3,INDL,C,D,STD,CHD,USD,2005Q3,2005Q3,11.4540,A
003026,2005-12-31,2005,4,INDL,C,D,STD,CHD,USD,2005Q4,2005Q4,15.3150,A
003026,2006-03-31,2006,1,INDL,C,D,STD,CHD,USD,2006Q1,2006Q1,3.8700,A
003026,2006-06-30,2006,2,INDL,C,D,STD,CHD,USD,2006Q2,2006Q2,7.7510,A
003026,2006-09-30,2006,3,INDL,C,D,STD,CHD,USD,2006Q3,2006Q3,12.2970,A
003026,2006-12-31,2006,4,INDL,C,D,STD,CHD,USD,2006Q4,2006Q4,16.8680,A
003026,2007-03-31,2007,1,INDL,C,D,STD,CHD,USD,2007Q1,2007Q1,4.5840,A
003026,2007-06-30,2007,2,INDL,C,D,STD,CHD,USD,2007Q2,2007Q2,9.1910,A
003026,2007-09-30,2007,3,INDL,C,D,STD,CHD,USD,2007Q3,2007Q3,14.4640,A
003026,2007-12-31,2007,4,INDL,C,D,STD,CHD,USD,2007Q4,2007Q4,19.7460,A
003026,2008-03-31,2008,1,INDL,C,D,STD,CHD,USD,2008Q1,2008Q1,5.3070,A
003026,2008-06-30,2008,2,INDL,C,D,STD,CHD,USD,2008Q2,2008Q2,10.6250,A
003026,2008-09-30,2008,3,INDL,C,D,STD,CHD,USD,2008Q3,2008Q3,16.8110,A
003026,2008-12-31,2008,4,INDL,C,D,STD,CHD,USD,2008Q4,2008Q4,23.1140,A
003026,2009-03-31,2009,1,INDL,C,D,STD,CHD,USD,2009Q1,2009Q1,6.3090,A
003026,2009-06-30,2009,2,INDL,C,D,STD,CHD,USD,2009Q2,2009Q2,12.6310,A
003026,2009-09-30,2009,3,INDL,C,D,STD,CHD,USD,2009Q3,2009Q3,22.4760,A
003026,2009-12-31,2009,4,INDL,C,D,STD,CHD,USD,2009Q4,2009Q4,32.3440,A
003026,2010-03-31,2010,1,INDL,C,D,STD,CHD,USD,2010Q1,2010Q1,9.9020,A
003026,2010-06-30,2010,2,INDL,C,D,STD,CHD,USD,2010Q2,2010Q2,19.8400,A
003026,2010-09-30,2010,3,INDL,C,D,STD,CHD,USD,2010Q3,2010Q3,31.9290,A
003026,2010-12-31,2010,4,INDL,C,D,STD,CHD,USD,2010Q4,2010Q4,44.0390,A
003026,2011-03-31,2011,1,INDL,C,D,STD,CHD,USD,2011Q1,2011Q1,24.3000,A
003026,2011-06-30,2011,2,INDL,C,D,STD,CHD,USD,2011Q2,2011Q2,48.6000,A
003026,2011-09-30,2011,3,INDL,C,D,STD,CHD,USD,2011Q3,2011Q3,73.1000,A
003026,2011-12-31,2011,4,INDL,C,D,STD,CHD,USD,2011Q4,2011Q4,97.4000,A
003026,2012-03-31,2012,1,INDL,C,D,STD,CHD,USD,2012Q1,2012Q1,34.2000,A
003026,2012-06-30,2012,2,INDL,C,D,STD,CHD,USD,2012Q2,2012Q2,67.5000,A
003026,2012-09-30,2012,3,INDL,C,D,STD,CHD,USD,2012Q3,2012Q3,101.0000,A
003026,2012-12-31,2012,4,INDL,C,D,STD,CHD,USD,2012Q4,2012Q4,134.5000,A
003026,2013-03-31,2013,1,INDL,C,D,STD,CHD,USD,2013Q1,2013Q1,38.6000,A
003026,2013-06-30,2013,2,INDL,C,D,STD,CHD,USD,2013Q2,2013Q2,77.5000,A
003026,2013-09-30,2013,3,INDL,C,D,STD,CHD,USD,2013Q3,2013Q3,116.3000,A
003026,2013-12-31,2013,4,INDL,C,D,STD,CHD,USD,2013Q4,2013Q4,155.2000,A
003026,2014-03-31,2014,1,INDL,C,D,STD,CHD,USD,2014Q1,2014Q1,42.5000,A
003026,2014-06-30,2014,2,INDL,C,D,STD,CHD,USD,2014Q2,2014Q2,84.6000,A
003026,2014-09-30,2014,3,INDL,C,D,STD,CHD,USD,2014Q3,2014Q3,126.0000,A
003026,2014-12-31,2014,4,INDL,C,D,STD,CHD,USD,2014Q4,2014Q4,167.5000,A
003026,2015-03-31,2015,1,INDL,C,D,STD,CHD,USD,2015Q1,2015Q1,43.7000,A
003026,2015-06-30,2015,2,INDL,C,D,STD,CHD,USD,2015Q2,2015Q2,87.5000,A
003026,2015-09-30,2015,3,INDL,C,D,STD,CHD,USD,2015Q3,2015Q3,131.4000,A
003026,2015-12-31,2015,4,INDL,C,D,STD,CHD,USD,2015Q4,2015Q4,175.3000,A
003026,2016-03-31,2016,1,INDL,C,D,STD,CHD,USD,2016Q1,2016Q1,46.1000,A
003026,2016-06-30,2016,2,INDL,C,D,STD,CHD,USD,2016Q2,2016Q2,91.7000,A
003026,2016-09-30,2016,3,INDL,C,D,STD,CHD,USD,2016Q3,2016Q3,137.4000,A
003026,2016-12-31,2016,4,INDL,C,D,STD,CHD,USD,2016Q4,2016Q4,183.0000,A
003026,2017-03-31,2017,1,INDL,C,D,STD,CHD,USD,2017Q1,2017Q1,48.4000,A
003026,2017-06-30,2017,2,INDL,C,D,STD,CHD,USD,2017Q2,2017Q2,95.7000,A
003026,2017-09-30,2017,3,INDL,C,D,STD,CHD,USD,2017Q3,2017Q3,143.2000,A
003026,2017-12-31,2017,4,INDL,C,D,STD,CHD,USD,2017Q4,2017Q4,190.4000,A
003026,2018-03-31,2018,1,INDL,C,D,STD,CHD,USD,2018Q1,2018Q1,53.0000,A
003026,2018-06-30,2018,2,INDL,C,D,STD,CHD,USD,2018Q2,2018Q2,106.2000,A
003026,2018-09-30,2018,3,INDL,C,D,STD,CHD,USD,2018Q3,2018Q3,159.6000,A
003026,2018-12-31,2018,4,INDL,C,D,STD,CHD,USD,2018Q4,2018Q4,213.3000,A
003026,2019-03-31,2019,1,INDL,C,D,STD,CHD,USD,2019Q1,2019Q1,55.9000,A
003026,2019-06-30,2019,2,INDL,C,D,STD,CHD,USD,2019Q2,2019Q2,112.0000,A
003026,2019-09-30,2019,3,INDL,C,D,STD,CHD,USD,2019Q3,2019Q3,168.2000,A
003026,2019-12-31,2019,4,INDL,C,D,STD,CHD,USD,2019Q4,2019Q4,224.1000,A
003026,2020-03-31,2020,1,INDL,C,D,STD,CHD,USD,2020Q1,2020Q1,59.0000,A
003026,2020-06-30,2020,2,INDL,C,D,STD,CHD,USD,2020Q2,2020Q2,118.1000,A
003026,2020-09-30,2020,3,INDL,C,D,STD,CHD,USD,2020Q3,2020Q3,177.7000,A
003026,2020-12-31,2020,4,INDL,C,D,STD,CHD,USD,2020Q4,2020Q4,237.3000,A
003026,2021-03-31,2021,1,INDL,C,D,STD,CHD,USD,2021Q1,2021Q1,61.9000,A
003026,2021-06-30,2021,2,INDL,C,D,STD,CHD,USD,2021Q2,2021Q2,123.8000,A
003026,2021-09-30,2021,3,INDL,C,D,STD,CHD,USD,2021Q3,2021Q3,185.8000,A
003026,2021-12-31,2021,4,INDL,C,D,STD,CHD,USD,2021Q4,2021Q4,247.5000,A
003026,2022-03-31,2022,1,INDL,C,D,STD,CHD,USD,2022Q1,2022Q1,63.7000,A
003026,2022-06-30,2022,2,INDL,C,D,STD,CHD,USD,2022Q2,2022Q2,127.4000,A
003026,2022-09-30,2022,3,INDL,C,D,STD,CHD,USD,2022Q3,2022Q3,191.2000,A
003026,2022-12-31,2022,4,INDL,C,D,STD,CHD,USD,2022Q4,2022Q4,255.0000,A
003026,2023-03-31,2023,1,INDL,C,D,STD,CHD,USD,2023Q1,2023Q1,66.3000,A
003062,2000-02-29,1999,3,INDL,C,D,STD,CTAS,USD,2000Q1,1999Q3,0.0000,A
003062,2000-05-31,1999,4,INDL,C,D,STD,CTAS,USD,2000Q2,1999Q4,31.2490,A
003062,2000-08-31,2000,1,INDL,C,D,STD,CTAS,USD,2000Q3,2000Q1,0.0000,A
003062,2000-11-30,2000,2,INDL,C,D,STD,CTAS,USD,2000Q4,2000Q2,0.0000,A
003062,2001-02-28,2000,3,INDL,C,D,STD,CTAS,USD,2001Q1,2000Q3,0.0000,A
003062,2001-05-31,2000,4,INDL,C,D,STD,CTAS,USD,2001Q2,2000Q4,37.1730,A
003062,2001-08-31,2001,1,INDL,C,D,STD,CTAS,USD,2001Q3,2001Q1,0.0000,A
003062,2001-11-30,2001,2,INDL,C,D,STD,CTAS,USD,2001Q4,2001Q2,0.0000,A
003062,2002-02-28,2001,3,INDL,C,D,STD,CTAS,USD,2002Q1,2001Q3,0.0000,A
003062,2002-05-31,2001,4,INDL,C,D,STD,CTAS,USD,2002Q2,2001Q4,42.4540,A
003062,2002-08-31,2002,1,INDL,C,D,STD,CTAS,USD,2002Q3,2002Q1,0.0000,A
003062,2002-11-30,2002,2,INDL,C,D,STD,CTAS,USD,2002Q4,2002Q2,0.0000,A
003062,2003-02-28,2002,3,INDL,C,D,STD,CTAS,USD,2003Q1,2002Q3,0.0000,A
003062,2003-05-31,2002,4,INDL,C,D,STD,CTAS,USD,2003Q2,2002Q4,46.0030,A
003062,2003-08-31,2003,1,INDL,C,D,STD,CTAS,USD,2003Q3,2003Q1,0.0000,A
003062,2003-11-30,2003,2,INDL,C,D,STD,CTAS,USD,2003Q4,2003Q2,0.0000,A
003062,2004-02-29,2003,3,INDL,C,D,STD,CTAS,USD,2004Q1,2003Q3,0.0000,A
003062,2004-05-31,2003,4,INDL,C,D,STD,CTAS,USD,2004Q2,2003Q4,49.6340,A
003062,2004-08-31,2004,1,INDL,C,D,STD,CTAS,USD,2004Q3,2004Q1,0.0000,A
003062,2004-11-30,2004,2,INDL,C,D,STD,CTAS,USD,2004Q4,2004Q2,0.0000,A
003062,2005-02-28,2004,3,INDL,C,D,STD,CTAS,USD,2005Q1,2004Q3,0.0000,A
003062,2005-05-31,2004,4,INDL,C,D,STD,CTAS,USD,2005Q2,2004Q4,54.9680,A
003062,2005-08-31,2005,1,INDL,C,D,STD,CTAS,USD,2005Q3,2005Q1,0.0000,A
003062,2005-11-30,2005,2,INDL,C,D,STD,CTAS,USD,2005Q4,2005Q2,0.0000,A
003062,2006-02-28,2005,3,INDL,C,D,STD,CTAS,USD,2006Q1,2005Q3,0.0000,A
003062,2006-05-31,2005,4,INDL,C,D,STD,CTAS,USD,2006Q2,2005Q4,58.8230,A
003062,2006-08-31,2006,1,INDL,C,D,STD,CTAS,USD,2006Q3,2006Q1,0.0000,A
003062,2006-11-30,2006,2,INDL,C,D,STD,CTAS,USD,2006Q4,2006Q2,0.0000,A
003062,2007-02-28,2006,3,INDL,C,D,STD,CTAS,USD,2007Q1,2006Q3,0.0000,A
003062,2007-05-31,2006,4,INDL,C,D,STD,CTAS,USD,2007Q2,2006Q4,61.9960,A
003062,2007-08-31,2007,1,INDL,C,D,STD,CTAS,USD,2007Q3,2007Q1,0.0000,A
003062,2007-11-30,2007,2,INDL,C,D,STD,CTAS,USD,2007Q4,2007Q2,0.0000,A
003062,2008-02-29,2007,3,INDL,C,D,STD,CTAS,USD,2008Q1,2007Q3,0.0000,A
003062,2008-05-31,2007,4,INDL,C,D,STD,CTAS,USD,2008Q2,2007Q4,70.8310,A
003062,2008-08-31,2008,1,INDL,C,D,STD,CTAS,USD,2008Q3,2008Q1,0.0000,A
003062,2008-11-30,2008,2,INDL,C,D,STD,CTAS,USD,2008Q4,2008Q2,0.0000,A
003062,2009-02-28,2008,3,INDL,C,D,STD,CTAS,USD,2009Q1,2008Q3,0.0000,A
003062,2009-05-31,2008,4,INDL,C,D,STD,CTAS,USD,2009Q2,2008Q4,72.2070,A
003062,2009-08-31,2009,1,INDL,C,D,STD,CTAS,USD,2009Q3,2009Q1,0.0000,A
003062,2009-11-30,2009,2,INDL,C,D,STD,CTAS,USD,2009Q4,2009Q2,0.0000,A
003062,2010-02-28,2009,3,INDL,C,D,STD,CTAS,USD,2010Q1,2009Q3,0.0000,A
003062,2010-05-31,2009,4,INDL,C,D,STD,CTAS,USD,2010Q2,2009Q4,73.9600,A
003062,2010-08-31,2010,1,INDL,C,D,STD,CTAS,USD,2010Q3,2010Q1,0.0000,A
003062,2010-11-30,2010,2,INDL,C,D,STD,CTAS,USD,2010Q4,2010Q2,0.0000,A
003062,2011-02-28,2010,3,INDL,C,D,STD,CTAS,USD,2011Q1,2010Q3,71.8120,A
003062,2011-05-31,2010,4,INDL,C,D,STD,CTAS,USD,2011Q2,2010Q4,71.8120,A
003062,2011-08-31,2011,1,INDL,C,D,STD,CTAS,USD,2011Q3,2011Q1,0.0000,A
003062,2011-11-30,2011,2,INDL,C,D,STD,CTAS,USD,2011Q4,2011Q2,0.0000,A
003062,2012-02-29,2011,3,INDL,C,D,STD,CTAS,USD,2012Q1,2011Q3,70.8200,A
003062,2012-05-31,2011,4,INDL,C,D,STD,CTAS,USD,2012Q2,2011Q4,70.8200,A
003062,2012-08-31,2012,1,INDL,C,D,STD,CTAS,USD,2012Q3,2012Q1,0.0000,A
003062,2012-11-30,2012,2,INDL,C,D,STD,CTAS,USD,2012Q4,2012Q2,0.0000,A
003062,2013-02-28,2012,3,INDL,C,D,STD,CTAS,USD,2013Q1,2012Q3,79.7440,A
003062,2013-05-31,2012,4,INDL,C,D,STD,CTAS,USD,2013Q2,2012Q4,79.7440,A
003062,2013-08-31,2013,1,INDL,C,D,STD,CTAS,USD,2013Q3,2013Q1,0.0000,A
003062,2013-11-30,2013,2,INDL,C,D,STD,CTAS,USD,2013Q4,2013Q2,0.0000,A
003062,2014-02-28,2013,3,INDL,C,D,STD,CTAS,USD,2014Q1,2013Q3,93.3140,A
003062,2014-05-31,2013,4,INDL,C,D,STD,CTAS,USD,2014Q2,2013Q4,93.3200,A
003062,2014-08-31,2014,1,INDL,C,D,STD,CTAS,USD,2014Q3,2014Q1,0.0000,A
003062,2014-11-30,2014,2,INDL,C,D,STD,CTAS,USD,2014Q4,2014Q2,0.0000,A
003062,2015-02-28,2014,3,INDL,C,D,STD,CTAS,USD,2015Q1,2014Q3,201.9410,A
003062,2015-05-31,2014,4,INDL,C,D,STD,CTAS,USD,2015Q2,2014Q4,201.8910,A
003062,2015-08-31,2015,1,INDL,C,D,STD,CTAS,USD,2015Q3,2015Q1,0.0000,A
003062,2015-11-30,2015,2,INDL,C,D,STD,CTAS,USD,2015Q4,2015Q2,0.0000,A
003062,2016-02-29,2015,3,INDL,C,D,STD,CTAS,USD,2016Q1,2015Q3,115.2730,A
003062,2016-05-31,2015,4,INDL,C,D,STD,CTAS,USD,2016Q2,2015Q4,115.2730,A
003062,2016-08-31,2016,1,INDL,C,D,STD,CTAS,USD,2016Q3,2016Q1,0.0000,A
003062,2016-11-30,2016,2,INDL,C,D,STD,CTAS,USD,2016Q4,2016Q2,0.0000,A
003062,2017-02-28,2016,3,INDL,C,D,STD,CTAS,USD,2017Q1,2016Q3,142.4440,A
003062,2017-05-31,2016,4,INDL,C,D,STD,CTAS,USD,2017Q2,2016Q4,142.4330,A
003062,2017-08-31,2017,1,INDL,C,D,STD,CTAS,USD,2017Q3,2017Q1,0.0000,A
003062,2017-11-30,2017,2,INDL,C,D,STD,CTAS,USD,2017Q4,2017Q2,0.0000,A
003062,2018-02-28,2017,3,INDL,C,D,STD,CTAS,USD,2018Q1,2017Q3,175.5890,A
003062,2018-05-31,2017,4,INDL,C,D,STD,CTAS,USD,2018Q2,2017Q4,175.5890,A
003062,2018-08-31,2018,1,INDL,C,D,STD,CTAS,USD,2018Q3,2018Q1,0.0000,A
003062,2018-11-30,2018,2,INDL,C,D,STD,CTAS,USD,2018Q4,2018Q2,0.0000,A
003062,2019-02-28,2018,3,INDL,C,D,STD,CTAS,USD,2019Q1,2018Q3,220.7600,A
003062,2019-05-31,2018,4,INDL,C,D,STD,CTAS,USD,2019Q2,2018Q4,220.7640,A
003062,2019-08-31,2019,1,INDL,C,D,STD,CTAS,USD,2019Q3,2019Q1,0.0000,A
003062,2019-11-30,2019,2,INDL,C,D,STD,CTAS,USD,2019Q4,2019Q2,0.0000,A
003062,2020-02-29,2019,3,INDL,C,D,STD,CTAS,USD,2020Q1,2019Q3,268.0420,A
003062,2020-05-31,2019,4,INDL,C,D,STD,CTAS,USD,2020Q2,2019Q4,267.9560,A
